anime_id,name,genre,type,episodes,rating,members
13599,robotics notes,"Drama, Mystery, School, Sci-Fi",TV,22,7.43,107304.0
4664,rurouni kenshin  special techniques,"Action, Comedy, Samurai",Special,1,7.43,6677.0
32175,shounen maid,"Comedy, Shoujo, Slice of Life",TV,12,7.43,30363.0
1171,slayers excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",OVA,3,7.43,13842.0
6381,strike witches 2,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.43,51114.0
11793,tamayura  hitotose   attakai kaze no omoide  nanode,"Comedy, Drama, Slice of Life",Special,1,7.44,5533.0
4663,tekken chinmi,"Action, Adventure, Historical, Martial Arts, Shounen",TV,20,7.43,1833.0
2113,tenkuu senki shurato,"Action, Fantasy, Magic, Shounen",TV,38,7.43,4914.0
3036,tobe  isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854.0
25157,trinity seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,7.43,208796.0
2427,unico,"Adventure, Fantasy, Kids",Movie,1,7.43,2063.0
7058,uragiri wa boku no namae wo shitteiru,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",TV,24,7.43,55040.0
28405,ansatsu kyoushitsu  tv   deai no jikan,"Action, Comedy, School, Shounen",Special,1,7.42,29382.0
9544,biohazard  damnation,"Action, Horror, Sci-Fi",Movie,1,7.42,10737.0
1983,black jack  futari no kuroi isha,Drama,Movie,1,7.42,2634.0
2756,cheonnyeon yeowoo yeowoobi,"Drama, Fantasy, Sci-Fi",Movie,1,7.42,9045.0
5065,detroit metal city  birth of the metal devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101.0
10444,digimon xros wars  aku no death general to nanatsu no oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505.0
332,dokidoki densetsu  mahoujin guru guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625.0
2677,doraemon movie 11  nobita to animal planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581.0
2661,doraemon movie 13  nobita to kumo no oukoku,"Adventure, Comedy",Movie,1,7.42,1817.0
19645,doraemon movie 34  shin nobita no daimakyou   peko to 5 nin no tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.42,754.0
21681,hanayamata,"Comedy, School, Seinen, Slice of Life",TV,12,7.42,55536.0
1030,heisei tanuki gassen ponpoko,Kids,Movie,1,7.42,34263.0
31989,hibike  euphonium movie  kitauji koukou suisougaku bu e youkoso,"Music, School",Movie,1,7.42,8349.0
3859,himitsu  the revelation,"Mystery, Police, Psychological, Sci-Fi, Shoujo",TV,26,7.42,11761.0
10804,ikoku meiro no croisée special,"Historical, Seinen, Slice of Life",Special,1,7.42,5950.0
10805,kami nomi zo shiru sekai  4 nin to idol,"Comedy, Music, Shounen, Supernatural",OVA,1,7.42,57797.0
10536,kimi ni todoke 2nd season specials,"Comedy, Romance, Shoujo",Special,3,7.42,23498.0
22817,kindaichi shounen no jikenbo returns,"Mystery, Shounen",TV,25,7.42,8128.0
17259,kuroko no basket  oshaberi shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,23937.0
335,matantei loki ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,7.42,25098.0
738,mär,"Action, Adventure, Comedy, Fantasy, Shounen",TV,102,7.42,28968.0
2294,mobile suit gundam seed destiny special edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799.0
443,onegai teacher  himitsu na futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,32134.0
20939,ore no nounai sentakushi ga  gakuen love comedy wo zenryoku de jama shiteiru ova,"Comedy, Romance, School",OVA,1,7.42,35583.0
12753,phi brain  kami no puzzle   orpheus order hen,"Action, Game, Mystery, Shounen",TV,25,7.42,29878.0
15651,phi brain  kami no puzzle   shukuteki  rätsel hen,"Action, Game, Mystery, Shounen",TV,25,7.42,20424.0
1255,saint seiya  shinku no shounen densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849.0
1259,saint seiya  tenkai hen josou   overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705.0
1381,seikai no monshou special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439.0
867,slayers gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,12755.0
869,slayers return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,12909.0
2013,taiho shichau zo the movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,4029.0
5141,taishou yakyuu musume ,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248.0
2683,tokyo majin gakuen kenpucho  tou dai ni maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,7.42,21972.0
3051,yes  precure 5 movie  kagami no kuni no miracle daibouken ,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,2319.0
5764,zero no tsukaima  princesses no rondo   yuuwaku no sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816.0
5525,07 ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,25,7.41,126083.0
49,aa  megami sama ,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590.0
1292,afro samurai,"Action, Adventure, Samurai",TV,5,7.41,135708.0
3549,allison to lillia,"Action, Adventure, Shounen",TV,26,7.41,27571.0
5578,aoyama goushou tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177.0
3203,chibi maruko chan movie,"Comedy, School, Shoujo",Movie,1,7.41,980.0
10638,denpa onna to seishun otoko special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723.0
2654,doraemon movie 22  nobita to tsubasa no yuusha tachi,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.41,1240.0
2393,doraemon movie 24  nobita to fushigi kaze tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973.0
12875,ginga e kickoff  ,"Shounen, Sports",TV,39,7.41,11907.0
287,grappler baki  tv ,"Shounen, Sports",TV,24,7.41,23220.0
20689,hamatora the animation,"Comedy, Mystery, Super Power",TV,12,7.41,133571.0
27829,heavy object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382.0
1410,igpx  immortal grand prix  2005  2nd season,"Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863.0
953,jyu oh sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766.0
10298,kaichou wa maid sama   goshujinsama to asonjao ,"Comedy, School, Shoujo",Special,1,7.41,41241.0
147,kimi ga nozomu eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379.0
16732,kiniro mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131.0
844,konjiki no gash bell    101 banme no mamono,"Adventure, Shounen, Supernatural",Movie,1,7.41,4425.0
6299,maria sama ga miteru 4th specials,Comedy,Special,11,7.41,3659.0
7761,masuda kousuke gekijou gag manga biyori  ,Comedy,TV,12,7.41,1123.0
3225,minami ke okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837.0
6288,mobile suit gundam 00 the movie  a wakening of the trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069.0
2926,myself  yourself,"Drama, Romance, School",TV,13,7.41,115075.0
272,noir,"Action, Drama, Mystery",TV,26,7.41,66036.0
28683,one piece  episode of alabasta   prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,4225.0
326,petshop of horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,32696.0
10711,plastic neesan,"Comedy, School",ONA,12,7.41,83977.0
2744,potemayo,"Comedy, School, Seinen",TV,12,7.41,11411.0
5753,precure all stars movie dx  minna tomodachi kiseki no zenin daishuugou ,"Action, Fantasy, Magic, Shoujo",Movie,1,7.41,2957.0
1329,rail of the star  a true story of children,"Drama, Historical",Movie,1,7.41,1302.0
2193,saiunkoku monogatari soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263.0
22273,selector infected wixoss,"Game, Psychological",TV,12,7.41,80964.0
868,slayers great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760.0
5226,souten kouro,"Action, Adventure, Historical",TV,26,7.41,9852.0
15077,tabisuru nuigurumi  traveling daru,"Kids, Slice of Life",OVA,1,7.41,2565.0
541,tenchi muyou  ryououki 3rd season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242.0
32174,the idolm ster cinderella girls  anytime  anywhere with cinderella ,"Comedy, Drama, Music",Special,1,7.41,2602.0
10834,baka to test to shoukanjuu  spinout  sore ga bokura no nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758.0
5356,canaan,"Action, Seinen",TV,13,7.4,123217.0
15611,cardfight   vanguard  link joker hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,9075.0
20479,choujigen game neptune the animation ova,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067.0
21395,crayon shin chan movie 22  gachinko  gyakushuu no robo to chan,"Comedy, Kids, Shounen",Movie,1,7.4,704.0
2398,digimon adventure 02  diablomon no gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961.0
32410,dimension w  w no tobira online,"Sci-Fi, Seinen",Special,2.0,7.4,4799.0
3727,doraemon movie 01  nobita no kyouryuu,"Adventure, Comedy",Movie,1,7.4,1773.0
30694,dragon ball super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,2.0,7.4,111443.0
12231,dragon ball  episode of bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030.0
1906,harukanaru toki no naka de  maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Movie,1,7.4,4019.0
1206,ihatov gensou  kenji no haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607.0
940,inukami ,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882.0
2808,irregular hunter x  the day of sigma,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348.0
4483,mahoutsukai ni taisetsu na koto  natsu no sora,"Drama, Magic, Shounen, Slice of Life",TV,12,7.4,14911.0
99,mai otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924.0
1196,masuda kousuke gekijou gag manga biyori,"Comedy, Parody",TV,12,7.4,5423.0
16444,mondaiji tachi ga isekai kara kuru sou desu yo   onsen manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450.0
4062,musashi no ken,"Shounen, Sports",TV,72,7.4,971.0
5597,natsu no arashi ,"Comedy, Romance, Supernatural",TV,13,7.4,30098.0
12467,nazo no kanojo x,"Ecchi, Romance, School, Seinen",TV,13,7.4,99788.0
10928,nogizaka haruka no himitsu  finale,"Comedy, Romance",OVA,4,7.4,20660.0
4114,onegai my melody  kuru kuru shuffle ,"Comedy, Fantasy, Magic",TV,52,7.4,1962.0
1526,pokemon advanced generation  mew to hadou no yuusha lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887.0
4921,ramayana  the legend of prince rama,Adventure,Movie,1,7.4,517.0
2111,rockman exe movie  hikari to yami no program,"Action, Adventure, Game, Kids",Movie,1,7.4,2562.0
15963,seitokai no ichizon lv 2  watasu seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554.0
4063,sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713.0
9355,sekirei  pure engagement   kanwa ni dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719.0
9793,senjou no valkyria 3  tagatame no juusou,"Action, Fantasy, Military",OVA,2,7.4,9847.0
6380,tetsuwan birdy decode  the cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,12944.0
3089,the sky crawlers,"Drama, Military",Movie,1,7.4,32660.0
944,the third  aoi hitomi no shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304.0
3457,vampire knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,286826.0
935,witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,64697.0
14951,wonderful rush,Music,Music,1,7.4,6807.0
92,after war gundam x,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,19132.0
713,air movie,"Drama, Romance, Supernatural",Movie,1,7.39,44179.0
3006,atashin  039 chi,"Comedy, Slice of Life",TV,330,7.39,1524.0
13931,bishoujo senshi sailor moon  sailor stars   hero club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",OVA,3,7.39,4238.0
2675,doraemon movie 17  nobita to ginga express,Fantasy,Movie,1,7.39,1342.0
2648,doraemon  2112 nen doraemon tanjou,"Comedy, Fantasy, Kids",Movie,1,7.39,1277.0
2634,doraemon  doraemon comes back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723.0
4726,druaga no tou  the sword of uruk,"Adventure, Fantasy",TV,12,7.39,46237.0
27525,fate kaleid liner prisma illya 2wei herz ,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,42499.0
664,fullmetal alchemist  reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,24987.0
3508,genius party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,18612.0
6795,genius party beyond,"Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660.0
4639,gosenzo sama banbanzai ,"Comedy, Sci-Fi",OVA,6,7.39,2095.0
386,h2,"Comedy, Romance, Shounen, Sports",TV,41,7.39,4450.0
1663,haha wo tazunete sanzenri,"Adventure, Drama, Historical, Slice of Life",TV,52,7.39,3685.0
3335,haikara san ga tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",TV,42,7.39,1155.0
13271,hunter x hunter movie  phantom rouge,"Action, Adventure, Shounen, Super Power",Movie,1,7.39,44589.0
6980,kaidan restaurant,"Horror, Kids, Mystery, Supernatural",TV,23,7.39,9994.0
28623,koutetsujou no kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,253027.0
8068,kuroshitsuji picture drama,"Demons, Supernatural",Special,1,7.39,12446.0
17247,machine doll wa kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,7.39,136751.0
30307,monster musume no iru nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845.0
6512,nyan koi ,"Comedy, Harem, Romance",TV,12,7.39,142264.0
8423,ookiku furikabutte  natsu no scorebook,"Comedy, Sports",OVA,2,7.39,2167.0
418,ranma ½  chuugoku nekonron daikessen  okite yaburi no gekitou hen  ,"Adventure, Comedy, Shounen",Movie,1,7.39,13073.0
6713,ranma ½  nettou uta gassen,"Comedy, Music",OVA,2,7.39,3676.0
2486,rumiko takahashi anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,3420.0
1231,saber marionette j to x,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862.0
16694,sankarea  wagahai mo    zombie de aru   ,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573.0
3861,shaman king specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,12148.0
536,slayers  the motion picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,16046.0
1147,tenchi muyou  ryououki 3rd season  tenchi seirou naredo namitakashi ,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870.0
7861,the rose and women of versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,1628.0
807,tsubasa chronicle  tori kago no kuni no himegimi,"Action, Adventure, Drama, Fantasy, Shounen",Movie,1,7.39,33633.0
306,abenobashi mahou shoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,47752.0
32977,aggressive retsuko,"Comedy, Music",TV,2.0,7.38,5465.0
282,angel heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550.0
11697,area no kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310.0
104,ayashi no ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336.0
24727,baka to test to shoukanjuu ni   mahou hideyoshi hideyoshi,"Comedy, Magic",Special,1,7.38,9418.0
6948,bakemonogatari recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557.0
5675,basquash ,"Ecchi, Mecha, Shounen, Sports",TV,26,7.38,30323.0
1521,black jack the movie,Drama,Movie,1,7.38,6404.0
8369,crayon shin chan movie 18  chou jikuu  arashi wo yobu ora no hanayome,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.38,1139.0
2597,detective conan ova 07  a challenge from agasa  agasa vs  conan and the detective boys,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.38,7627.0
2660,doraemon  nobita  039 s the night before a wedding,Fantasy,Movie,1,7.38,983.0
1858,gakuen utopia manabi straight ,"Comedy, School, Slice of Life",TV,12,7.38,19315.0
411,gun x sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921.0
14645,hiiro no kakera dai ni shou,"Fantasy, Romance, Shoujo, Supernatural",TV,13,7.38,26617.0
9013,kuruneko season 2,"Comedy, Slice of Life",TV,49,7.38,675.0
1374,kyoushoku soukou guyver  2005 ,"Adventure, Sci-Fi, Shounen",TV,26,7.38,12337.0
1432,lupin iii  fuuma ichizoku no inbou,"Action, Adventure, Comedy, Shounen",Movie,1,7.38,4018.0
3345,mikan enikki,"Comedy, Romance, Shoujo, Slice of Life",TV,30,7.38,1096.0
2152,oh  edo rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi",TV,26,7.38,8221.0
7769,ookami san to shichinin no nakama tachi,"Comedy, Parody, Romance",TV,12,7.38,145982.0
33190,planetarian  hoshi no hito,Magic,Movie,1,7.38,9461.0
10448,rain town,Drama,ONA,1,7.38,12489.0
10825,ranma ½  battle ga ippai 29 nin no korinai yatsura,"Comedy, Martial Arts, Slice of Life",OVA,1,7.38,2242.0
4618,rideback,"Action, Drama, Mecha, School, Sci-Fi",TV,12,7.38,32835.0
10884,saki achiga hen  episode of side a,"Game, School, Slice of Life",TV,12,7.38,22358.0
4015,school rumble san gakki,"Comedy, Romance, School, Shounen",OVA,2,7.38,41898.0
4581,shikabane hime  aka,"Action, Horror, Martial Arts",TV,13,7.38,71502.0
152,solty rei,"Action, Sci-Fi, Super Power",TV,24,7.38,17943.0
75,soukyuu no fafner  dead aggressor,"Action, Drama, Mecha, Military, Sci-Fi",TV,25,7.38,27516.0
341,spiral  suiri no kizuna,"Drama, Mystery, Shounen",TV,25,7.38,36187.0
30344,the idolm ster cinderella girls 2nd season,"Comedy, Drama, Music",TV,12,7.38,16736.0
3009,tiger mask,"Action, Drama, Shounen, Sports",TV,105,7.38,4031.0
3088,tokyo marble chocolate,"Romance, Slice of Life",OVA,2,7.38,15425.0
712,zoids genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,9559.0
9117,amagami ss ova,"Romance, School",OVA,6,7.37,31010.0
1278,bishoujo senshi sailor moon supers gaiden  ami chan no hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,15135.0
1674,captain tsubasa j,"Action, Shounen, Sports",TV,47,7.37,13927.0
6149,chibi maruko chan  1995 ,"Comedy, Kids, School, Slice of Life",TV,2.0,7.37,1113.0
2813,chiisana ahiru no ooki na ai no monogatari  ahiru no kwak,"Adventure, Comedy, Drama, Fantasy, Kids",TV,52,7.37,3363.0
3627,d c ii s s   da capo ii second season,"Comedy, Drama, Fantasy, Harem, Romance",TV,13,7.37,20581.0
1369,detective conan ova 01  conan vs  kid vs  yaiba,"Adventure, Comedy, Mystery, Shounen",OVA,1,7.37,10294.0
2515,detective conan ova 05  the target is kogoro  the detective boys  039  secret investigation,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.37,7666.0
1313,digimon adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268.0
2670,doraemon movie 12  nobita no dorabian nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.37,1833.0
381,fushigi yuugi ova 2,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,6,7.37,13508.0
654,galaxy angel 3 specials,"Comedy, Sci-Fi",Special,2,7.37,2574.0
655,galaxy angel 4,"Comedy, Sci-Fi",TV,13,7.37,5046.0
22013,ghost in the shell  nyuumon arise,Comedy,TV,26,7.37,4636.0
3485,ghost in the shell  stand alone complex 2nd gig   tachikoma na hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.37,14240.0
32740,girls und panzer der film  arisu war ,"Military, School",Special,1,7.36,6548.0
11077,hellsing  the dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548.0
31326,high school dxd born  ishibumi ichiei kanzen kanshuu  mousou bakuyou kaijo original video,"Comedy, Ecchi",Special,6,7.37,18288.0
13357,high school dxd specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439.0
10189,hunter x hunter pilot,"Action, Adventure, Shounen, Super Power",OVA,1,7.37,10375.0
19619,jewelpet twinkle   hohoemi no niji ni dokki doki ,"Fantasy, Magic, School, Shoujo",Special,1,7.37,555.0
15735,jormungand  perfect order   first stage soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,6522.0
8134,keroro gunsou movie 5  tanjou  kyuukyoku keroro  kiseki no jikuu jima  de arimasu  ,Comedy,Movie,1,7.37,1577.0
21863,mangaka san to assistant san to the animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642.0
24475,mangaka san to assistant san to the animation specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564.0
2734,mazinkaiser  shitou  ankoku dai shogun,"Action, Mecha",OVA,1,7.37,2216.0
1969,mobile suit zeta gundam  a new translation iii   love is the pulse of the stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.37,5705.0
8857,nichijou  nichijou no 0 wa,"Comedy, School, Slice of Life",OVA,1,7.37,37342.0
